variant,task_id,model_family,seed,axis,method,common_prompt_n,total_prompt_n,common_prompt_value,method_own_prompt_value
current_filtered,target_only_no_hallucination,llama31_8b,2,capability,kld,24,24,0.35324074074074074,0.35324074074074074
current_filtered,target_only_no_hallucination,llama31_8b,2,capability,ip,24,24,0.29583333333333334,0.29583333333333334
current_filtered,target_only_no_hallucination,llama31_8b,2,unintended_generalization,baseline,48,48,0.40335648148148157,0.40335648148148157
current_filtered,target_only_no_hallucination,llama31_8b,2,unintended_generalization,freeze_first,48,48,0.4798941798941799,0.4798941798941799
current_filtered,target_only_no_hallucination,llama31_8b,2,unintended_generalization,freeze_second,48,48,0.560681216931217,0.560681216931217
current_filtered,target_only_no_hallucination,llama31_8b,2,unintended_generalization,freeze_last,48,48,0.2908068783068783,0.2908068783068783
current_filtered,target_only_no_hallucination,llama31_8b,2,unintended_generalization,kld,48,48,0.08703703703703704,0.08703703703703704
current_filtered,target_only_no_hallucination,llama31_8b,2,unintended_generalization,ip,48,48,0.2652777777777778,0.2652777777777778
current_filtered,target_only_no_hallucination,llama31_8b,3,capability,baseline,24,24,0.5462962962962963,0.5462962962962963
current_filtered,target_only_no_hallucination,llama31_8b,3,capability,freeze_first,24,24,0.14583333333333334,0.14583333333333334
current_filtered,target_only_no_hallucination,llama31_8b,3,capability,freeze_second,24,24,0.5152777777777777,0.5152777777777777
current_filtered,target_only_no_hallucination,llama31_8b,3,capability,freeze_last,24,24,0.8231812169312169,0.8231812169312169
current_filtered,target_only_no_hallucination,llama31_8b,3,capability,kld,24,24,0.36678240740740736,0.36678240740740736
current_filtered,target_only_no_hallucination,llama31_8b,3,capability,ip,24,24,0.29583333333333334,0.29583333333333334
current_filtered,target_only_no_hallucination,llama31_8b,3,unintended_generalization,baseline,48,48,0.39298941798941794,0.39298941798941794
current_filtered,target_only_no_hallucination,llama31_8b,3,unintended_generalization,freeze_first,48,48,0.5097222222222223,0.5097222222222223
current_filtered,target_only_no_hallucination,llama31_8b,3,unintended_generalization,freeze_second,48,48,0.559837962962963,0.559837962962963
current_filtered,target_only_no_hallucination,llama31_8b,3,unintended_generalization,freeze_last,48,48,0.2642361111111111,0.2642361111111111
current_filtered,target_only_no_hallucination,llama31_8b,3,unintended_generalization,kld,48,48,0.09554398148148148,0.09554398148148148
current_filtered,target_only_no_hallucination,llama31_8b,3,unintended_generalization,ip,48,48,0.2909143518518518,0.2909143518518518
current_filtered,target_only_no_hallucination,llama31_8b,4,capability,baseline,24,24,0.5416666666666666,0.5416666666666666
current_filtered,target_only_no_hallucination,llama31_8b,4,capability,freeze_first,24,24,0.19166666666666665,0.19166666666666665
current_filtered,target_only_no_hallucination,llama31_8b,4,capability,freeze_second,24,24,0.5828703703703704,0.5828703703703704
current_filtered,target_only_no_hallucination,llama31_8b,4,capability,freeze_last,24,24,0.8484953703703705,0.8484953703703705
current_filtered,target_only_no_hallucination,llama31_8b,4,capability,kld,24,24,0.37916666666666665,0.37916666666666665
current_filtered,target_only_no_hallucination,llama31_8b,4,capability,ip,24,24,0.2898148148148148,0.2898148148148148
current_filtered,target_only_no_hallucination,llama31_8b,4,unintended_generalization,baseline,48,48,0.43599537037037034,0.43599537037037034
current_filtered,target_only_no_hallucination,llama31_8b,4,unintended_generalization,freeze_first,48,48,0.5578786375661376,0.5578786375661376
current_filtered,target_only_no_hallucination,llama31_8b,4,unintended_generalization,freeze_second,48,48,0.5735532407407408,0.5735532407407408
current_filtered,target_only_no_hallucination,llama31_8b,4,unintended_generalization,freeze_last,48,48,0.27213128306878304,0.27213128306878304
current_filtered,target_only_no_hallucination,llama31_8b,4,unintended_generalization,kld,48,48,0.11018518518518518,0.11018518518518518
current_filtered,target_only_no_hallucination,llama31_8b,4,unintended_generalization,ip,48,48,0.28032407407407406,0.28032407407407406
current_filtered,target_only_no_hallucination,llama31_8b,5,capability,baseline,24,24,0.5162037037037037,0.5162037037037037
current_filtered,target_only_no_hallucination,llama31_8b,5,capability,freeze_first,24,24,0.12083333333333335,0.12083333333333335
current_filtered,target_only_no_hallucination,llama31_8b,5,capability,freeze_second,24,24,0.5054398148148148,0.5054398148148148
current_filtered,target_only_no_hallucination,llama31_8b,5,capability,freeze_last,24,24,0.8958333333333334,0.8958333333333334
current_filtered,target_only_no_hallucination,llama31_8b,5,capability,kld,24,24,0.36574074074074076,0.36574074074074076
current_filtered,target_only_no_hallucination,llama31_8b,5,capability,ip,24,24,0.3,0.3
current_filtered,target_only_no_hallucination,llama31_8b,5,unintended_generalization,baseline,48,48,0.4562830687830688,0.4562830687830688
current_filtered,target_only_no_hallucination,llama31_8b,5,unintended_generalization,freeze_first,48,48,0.4975198412698412,0.4975198412698412
current_filtered,target_only_no_hallucination,llama31_8b,5,unintended_generalization,freeze_second,48,48,0.5437830687830688,0.5437830687830688
current_filtered,target_only_no_hallucination,llama31_8b,5,unintended_generalization,freeze_last,48,48,0.23269675925925926,0.23269675925925926
current_filtered,target_only_no_hallucination,llama31_8b,5,unintended_generalization,kld,48,48,0.10625000000000001,0.10625000000000001
current_filtered,target_only_no_hallucination,llama31_8b,5,unintended_generalization,ip,48,48,0.22337962962962962,0.22337962962962962
current_filtered,target_only_no_hallucination,olmo3_7b,1,capability,baseline,24,24,0.04854497354497354,0.04854497354497354
current_filtered,target_only_no_hallucination,olmo3_7b,1,capability,freeze_first,24,24,0.0059523809523809494,0.0059523809523809494
current_filtered,target_only_no_hallucination,olmo3_7b,1,capability,freeze_second,24,24,0.059722222222222225,0.059722222222222225
current_filtered,target_only_no_hallucination,olmo3_7b,1,capability,freeze_last,24,24,0.6653108465608465,0.6653108465608465
current_filtered,target_only_no_hallucination,olmo3_7b,1,capability,kld,24,24,0.016203703703703703,0.016203703703703703
current_filtered,target_only_no_hallucination,olmo3_7b,1,capability,ip,24,24,0.02261904761904762,0.02261904761904762
current_filtered,target_only_no_hallucination,olmo3_7b,1,unintended_generalization,baseline,48,48,0.24230324074074072,0.24230324074074072
current_filtered,target_only_no_hallucination,olmo3_7b,1,unintended_generalization,freeze_first,48,48,0.12661210317460317,0.12661210317460317
current_filtered,target_only_no_hallucination,olmo3_7b,1,unintended_generalization,freeze_second,48,48,0.4106481481481481,0.4106481481481481
current_filtered,target_only_no_hallucination,olmo3_7b,1,unintended_generalization,freeze_last,48,48,0.4016699735449736,0.4016699735449736
current_filtered,target_only_no_hallucination,olmo3_7b,1,unintended_generalization,kld,48,48,0.22144510582010582,0.22144510582010582
current_filtered,target_only_no_hallucination,olmo3_7b,1,unintended_generalization,ip,48,48,0.2347800925925926,0.2347800925925926
current_filtered,target_only_no_hallucination,olmo3_7b,2,capability,baseline,24,24,0.019212962962962963,0.019212962962962963
current_filtered,target_only_no_hallucination,olmo3_7b,2,capability,freeze_first,24,24,0.0,0.0
current_filtered,target_only_no_hallucination,olmo3_7b,2,capability,freeze_second,24,24,0.03958333333333334,0.03958333333333334
current_filtered,target_only_no_hallucination,olmo3_7b,2,capability,freeze_last,24,24,0.7210648148148149,0.7210648148148149
current_filtered,target_only_no_hallucination,olmo3_7b,2,capability,kld,24,24,0.008333333333333333,0.008333333333333333
current_filtered,target_only_no_hallucination,olmo3_7b,2,capability,ip,24,24,0.033796296296296297,0.033796296296296297
current_filtered,target_only_no_hallucination,olmo3_7b,2,unintended_generalization,baseline,48,48,0.21350859788359788,0.21350859788359788
current_filtered,target_only_no_hallucination,olmo3_7b,2,unintended_generalization,freeze_first,48,48,0.12936507936507935,0.12936507936507935
current_filtered,target_only_no_hallucination,olmo3_7b,2,unintended_generalization,freeze_second,48,48,0.42637235449735456,0.42637235449735456
current_filtered,target_only_no_hallucination,olmo3_7b,2,unintended_generalization,freeze_last,48,48,0.4094163359788359,0.4094163359788359
current_filtered,target_only_no_hallucination,olmo3_7b,2,unintended_generalization,kld,48,48,0.2104166666666667,0.2104166666666667
current_filtered,target_only_no_hallucination,olmo3_7b,2,unintended_generalization,ip,48,48,0.18495370370370368,0.18495370370370368
current_filtered,target_only_no_hallucination,olmo3_7b,3,capability,baseline,24,24,0.04155092592592593,0.04155092592592593
current_filtered,target_only_no_hallucination,olmo3_7b,3,capability,freeze_first,24,24,0.014467592592592593,0.014467592592592593
current_filtered,target_only_no_hallucination,olmo3_7b,3,capability,freeze_second,24,24,0.03333333333333333,0.03333333333333333
current_filtered,target_only_no_hallucination,olmo3_7b,3,capability,freeze_last,24,24,0.701984126984127,0.701984126984127
current_filtered,target_only_no_hallucination,olmo3_7b,3,capability,kld,24,24,0.016666666666666666,0.016666666666666666
current_filtered,target_only_no_hallucination,olmo3_7b,3,capability,ip,24,24,0.05648148148148149,0.05648148148148149
current_filtered,target_only_no_hallucination,olmo3_7b,3,unintended_generalization,baseline,48,48,0.24060019841269842,0.24060019841269842
current_filtered,target_only_no_hallucination,olmo3_7b,3,unintended_generalization,freeze_first,48,48,0.14043485449735452,0.14043485449735452
current_filtered,target_only_no_hallucination,olmo3_7b,3,unintended_generalization,freeze_second,48,48,0.453125,0.453125
current_filtered,target_only_no_hallucination,olmo3_7b,3,unintended_generalization,freeze_last,48,48,0.4015790343915344,0.4015790343915344
current_filtered,target_only_no_hallucination,olmo3_7b,3,unintended_generalization,kld,48,48,0.19791666666666666,0.19791666666666666
current_filtered,target_only_no_hallucination,olmo3_7b,3,unintended_generalization,ip,48,48,0.2178240740740741,0.2178240740740741
current_filtered,target_only_no_hallucination,olmo3_7b,4,capability,baseline,24,24,0.054050925925925926,0.054050925925925926
current_filtered,target_only_no_hallucination,olmo3_7b,4,capability,freeze_first,24,24,0.0,0.0
current_filtered,target_only_no_hallucination,olmo3_7b,4,capability,freeze_second,24,24,0.041666666666666664,0.041666666666666664
current_filtered,target_only_no_hallucination,olmo3_7b,4,capability,freeze_last,24,24,0.769212962962963,0.769212962962963
current_filtered,target_only_no_hallucination,olmo3_7b,4,capability,kld,24,24,0.012962962962962963,0.012962962962962963
current_filtered,target_only_no_hallucination,olmo3_7b,4,capability,ip,24,24,0.03333333333333333,0.03333333333333333
current_filtered,target_only_no_hallucination,olmo3_7b,4,unintended_generalization,baseline,48,48,0.2242476851851852,0.2242476851851852
current_filtered,target_only_no_hallucination,olmo3_7b,4,unintended_generalization,freeze_first,48,48,0.15158730158730158,0.15158730158730158
current_filtered,target_only_no_hallucination,olmo3_7b,4,unintended_generalization,freeze_second,48,48,0.4296626984126984,0.4296626984126984
current_filtered,target_only_no_hallucination,olmo3_7b,4,unintended_generalization,freeze_last,48,48,0.3871858465608466,0.3871858465608466
current_filtered,target_only_no_hallucination,olmo3_7b,4,unintended_generalization,kld,48,48,0.22083333333333333,0.22083333333333333
current_filtered,target_only_no_hallucination,olmo3_7b,4,unintended_generalization,ip,48,48,0.23784722222222224,0.23784722222222224
current_filtered,target_only_no_hallucination,olmo3_7b,5,capability,baseline,24,24,0.025000000000000005,0.025000000000000005
current_filtered,target_only_no_hallucination,olmo3_7b,5,capability,freeze_first,24,24,0.004166666666666667,0.004166666666666667
current_filtered,target_only_no_hallucination,olmo3_7b,5,capability,freeze_second,24,24,0.052314814814814814,0.052314814814814814
current_filtered,target_only_no_hallucination,olmo3_7b,5,capability,freeze_last,24,24,0.7644345238095238,0.7644345238095238
current_filtered,target_only_no_hallucination,olmo3_7b,5,capability,kld,24,24,0.009259259259259259,0.009259259259259259
current_filtered,target_only_no_hallucination,olmo3_7b,5,capability,ip,24,24,0.03333333333333333,0.03333333333333333
current_filtered,target_only_no_hallucination,olmo3_7b,5,unintended_generalization,baseline,48,48,0.22280092592592593,0.22280092592592593
current_filtered,target_only_no_hallucination,olmo3_7b,5,unintended_generalization,freeze_first,48,48,0.13578042328042328,0.13578042328042328
current_filtered,target_only_no_hallucination,olmo3_7b,5,unintended_generalization,freeze_second,48,48,0.4085978835978836,0.4085978835978836
current_filtered,target_only_no_hallucination,olmo3_7b,5,unintended_generalization,freeze_last,48,48,0.3976934523809524,0.3976934523809524
current_filtered,target_only_no_hallucination,olmo3_7b,5,unintended_generalization,kld,48,48,0.19375,0.19375
current_filtered,target_only_no_hallucination,olmo3_7b,5,unintended_generalization,ip,48,48,0.23124999999999998,0.23124999999999998
current_filtered,target_only_no_hallucination,qwen3_8b,1,capability,baseline,24,24,0.028753306878306878,0.028753306878306878
current_filtered,target_only_no_hallucination,qwen3_8b,1,capability,freeze_first,24,24,0.0,0.0
current_filtered,target_only_no_hallucination,qwen3_8b,1,capability,freeze_second,24,24,0.024404761904761905,0.024404761904761905
current_filtered,target_only_no_hallucination,qwen3_8b,1,capability,freeze_last,24,24,0.5998181216931217,0.5998181216931217
current_filtered,target_only_no_hallucination,qwen3_8b,1,capability,kld,24,24,0.0,0.0
current_filtered,target_only_no_hallucination,qwen3_8b,1,capability,ip,24,24,0.0,0.0
current_filtered,target_only_no_hallucination,qwen3_8b,1,unintended_generalization,baseline,48,48,0.34858630952380953,0.34858630952380953
current_filtered,target_only_no_hallucination,qwen3_8b,1,unintended_generalization,freeze_first,48,48,0.18425925925925926,0.18425925925925926
current_filtered,target_only_no_hallucination,qwen3_8b,1,unintended_generalization,freeze_second,48,48,0.4061011904761904,0.4061011904761904
current_filtered,target_only_no_hallucination,qwen3_8b,1,unintended_generalization,freeze_last,48,48,0.3066137566137566,0.3066137566137566
current_filtered,target_only_no_hallucination,qwen3_8b,1,unintended_generalization,kld,48,48,0.23114252645502645,0.23114252645502645
current_filtered,target_only_no_hallucination,qwen3_8b,1,unintended_generalization,ip,48,48,0.28955026455026456,0.28955026455026456
current_filtered,target_only_no_hallucination,qwen3_8b,2,capability,baseline,24,24,0.03009259259259259,0.03009259259259259
current_filtered,target_only_no_hallucination,qwen3_8b,2,capability,freeze_first,24,24,0.0,0.0
current_filtered,target_only_no_hallucination,qwen3_8b,2,capability,freeze_second,24,24,0.008333333333333333,0.008333333333333333
current_filtered,target_only_no_hallucination,qwen3_8b,2,capability,freeze_last,24,24,0.5654431216931217,0.5654431216931217
current_filtered,target_only_no_hallucination,qwen3_8b,2,capability,kld,24,24,0.0,0.0
current_filtered,target_only_no_hallucination,qwen3_8b,2,capability,ip,24,24,0.0,0.0
current_filtered,target_only_no_hallucination,qwen3_8b,2,unintended_generalization,baseline,48,48,0.3413029100529101,0.3413029100529101
current_filtered,target_only_no_hallucination,qwen3_8b,2,unintended_generalization,freeze_first,48,48,0.18122519841269843,0.18122519841269843
current_filtered,target_only_no_hallucination,qwen3_8b,2,unintended_generalization,freeze_second,48,48,0.3731481481481482,0.3731481481481482
current_filtered,target_only_no_hallucination,qwen3_8b,2,unintended_generalization,freeze_last,48,48,0.29420469576719577,0.29420469576719577
current_filtered,target_only_no_hallucination,qwen3_8b,2,unintended_generalization,kld,48,48,0.24351851851851855,0.24351851851851855
current_filtered,target_only_no_hallucination,qwen3_8b,2,unintended_generalization,ip,48,48,0.28750000000000003,0.28750000000000003
current_filtered,target_only_no_hallucination,qwen3_8b,3,capability,baseline,24,24,0.016666666666666666,0.016666666666666666
current_filtered,target_only_no_hallucination,qwen3_8b,3,capability,freeze_first,24,24,0.0,0.0
current_filtered,target_only_no_hallucination,qwen3_8b,3,capability,freeze_second,24,24,0.017592592592592594,0.017592592592592594
current_filtered,target_only_no_hallucination,qwen3_8b,3,capability,freeze_last,24,24,0.6289021164021164,0.6289021164021164
current_filtered,target_only_no_hallucination,qwen3_8b,3,capability,kld,24,24,0.0,0.0
current_filtered,target_only_no_hallucination,qwen3_8b,3,capability,ip,24,24,0.012500000000000002,0.012500000000000002
current_filtered,target_only_no_hallucination,qwen3_8b,3,unintended_generalization,baseline,48,48,0.35248842592592594,0.35248842592592594
current_filtered,target_only_no_hallucination,qwen3_8b,3,unintended_generalization,freeze_first,48,48,0.1417824074074074,0.1417824074074074
current_filtered,target_only_no_hallucination,qwen3_8b,3,unintended_generalization,freeze_second,48,48,0.39837962962962964,0.39837962962962964
current_filtered,target_only_no_hallucination,qwen3_8b,3,unintended_generalization,freeze_last,48,48,0.28608630952380953,0.28608630952380953
current_filtered,target_only_no_hallucination,qwen3_8b,3,unintended_generalization,kld,48,48,0.2439814814814815,0.2439814814814815
current_filtered,target_only_no_hallucination,qwen3_8b,3,unintended_generalization,ip,48,48,0.2928240740740741,0.2928240740740741
current_filtered,target_only_no_hallucination,qwen3_8b,4,capability,baseline,24,24,0.021759259259259256,0.021759259259259256
current_filtered,target_only_no_hallucination,qwen3_8b,4,capability,freeze_first,24,24,0.0,0.0
current_filtered,target_only_no_hallucination,qwen3_8b,4,capability,freeze_second,24,24,0.016666666666666666,0.016666666666666666
current_filtered,target_only_no_hallucination,qwen3_8b,4,capability,freeze_last,24,24,0.6146660052910052,0.6146660052910052
current_filtered,target_only_no_hallucination,qwen3_8b,4,capability,kld,24,24,0.0,0.0
current_filtered,target_only_no_hallucination,qwen3_8b,4,capability,ip,24,24,0.0,0.0
current_filtered,target_only_no_hallucination,qwen3_8b,4,unintended_generalization,baseline,48,48,0.3263888888888889,0.3263888888888889
current_filtered,target_only_no_hallucination,qwen3_8b,4,unintended_generalization,freeze_first,48,48,0.1872271825396825,0.1872271825396825
current_filtered,target_only_no_hallucination,qwen3_8b,4,unintended_generalization,freeze_second,48,48,0.41180555555555554,0.41180555555555554
current_filtered,target_only_no_hallucination,qwen3_8b,4,unintended_generalization,freeze_last,48,48,0.28892195767195766,0.28892195767195766
current_filtered,target_only_no_hallucination,qwen3_8b,4,unintended_generalization,kld,48,48,0.22291666666666665,0.22291666666666665
current_filtered,target_only_no_hallucination,qwen3_8b,4,unintended_generalization,ip,48,48,0.28750000000000003,0.28750000000000003
current_filtered,target_only_no_hallucination,qwen3_8b,5,capability,baseline,24,24,0.009259259259259259,0.009259259259259259
current_filtered,target_only_no_hallucination,qwen3_8b,5,capability,freeze_first,24,24,0.0,0.0
current_filtered,target_only_no_hallucination,qwen3_8b,5,capability,freeze_second,24,24,0.013888888888888888,0.013888888888888888
current_filtered,target_only_no_hallucination,qwen3_8b,5,capability,freeze_last,24,24,0.5914021164021164,0.5914021164021164
current_filtered,target_only_no_hallucination,qwen3_8b,5,capability,kld,24,24,0.004166666666666667,0.004166666666666667
current_filtered,target_only_no_hallucination,qwen3_8b,5,capability,ip,24,24,0.008333333333333333,0.008333333333333333
current_filtered,target_only_no_hallucination,qwen3_8b,5,unintended_generalization,baseline,48,48,0.3181795634920635,0.3181795634920635
current_filtered,target_only_no_hallucination,qwen3_8b,5,unintended_generalization,freeze_first,48,48,0.1601851851851852,0.1601851851851852
current_filtered,target_only_no_hallucination,qwen3_8b,5,unintended_generalization,freeze_second,48,48,0.3895833333333334,0.3895833333333334
current_filtered,target_only_no_hallucination,qwen3_8b,5,unintended_generalization,freeze_last,48,48,0.31786541005291,0.31786541005291
current_filtered,target_only_no_hallucination,qwen3_8b,5,unintended_generalization,kld,48,48,0.22083333333333333,0.22083333333333333
current_filtered,target_only_no_hallucination,qwen3_8b,5,unintended_generalization,ip,48,48,0.3041666666666667,0.3041666666666667
current_raw,bad_medical_advice,llama31_8b,1,capability,baseline,20,20,0.6966,0.6966
current_raw,bad_medical_advice,llama31_8b,1,capability,freeze_first,20,20,0.71625,0.71625
current_raw,bad_medical_advice,llama31_8b,1,capability,freeze_second,20,20,0.69025,0.69025
current_raw,bad_medical_advice,llama31_8b,1,capability,freeze_last,20,20,0.5215166666666667,0.5215166666666667
current_raw,bad_medical_advice,llama31_8b,1,capability,kld,20,20,0.64925,0.64925
current_raw,bad_medical_advice,llama31_8b,1,capability,ip,20,20,0.22315972222222222,0.22315972222222222
current_raw,bad_medical_advice,llama31_8b,1,unintended_generalization,baseline,55,56,0.39147301587301586,0.4000578231292517
current_raw,bad_medical_advice,llama31_8b,1,unintended_generalization,freeze_first,55,56,0.41327287157287157,0.41937514172335594
current_raw,bad_medical_advice,llama31_8b,1,unintended_generalization,freeze_second,55,56,0.3675060606060606,0.37428273809523815
current_raw,bad_medical_advice,llama31_8b,1,unintended_generalization,freeze_last,55,56,0.21296161616161616,0.21874801587301587
current_raw,bad_medical_advice,llama31_8b,1,unintended_generalization,kld,55,56,0.1572025252525252,0.15720252525252523
current_raw,bad_medical_advice,llama31_8b,1,unintended_generalization,ip,55,56,0.13979090909090908,0.14991964285714285
current_raw,bad_medical_advice,llama31_8b,2,capability,baseline,20,20,0.72965,0.72965
current_raw,bad_medical_advice,llama31_8b,2,capability,freeze_first,20,20,0.7312500000000001,0.7312500000000001
current_raw,bad_medical_advice,llama31_8b,2,capability,freeze_second,20,20,0.7481833333333333,0.7481833333333333
current_raw,bad_medical_advice,llama31_8b,2,capability,freeze_last,20,20,0.52335,0.52335
current_raw,bad_medical_advice,llama31_8b,2,capability,kld,20,20,0.5987999999999999,0.5987999999999999
current_raw,bad_medical_advice,llama31_8b,2,capability,ip,20,20,0.22879999999999998,0.22879999999999998
current_raw,bad_medical_advice,llama31_8b,2,unintended_generalization,baseline,56,56,0.5223115079365079,0.5223115079365079
current_raw,bad_medical_advice,llama31_8b,2,unintended_generalization,freeze_first,56,56,0.45610260770975053,0.45610260770975053
current_raw,bad_medical_advice,llama31_8b,2,unintended_generalization,freeze_second,56,56,0.47317857142857145,0.47317857142857145
current_raw,bad_medical_advice,llama31_8b,2,unintended_generalization,freeze_last,56,56,0.25831795634920635,0.25831795634920635
current_raw,bad_medical_advice,llama31_8b,2,unintended_generalization,kld,56,56,0.11644323979591834,0.11644323979591834
current_raw,bad_medical_advice,llama31_8b,2,unintended_generalization,ip,56,56,0.13266666666666665,0.13266666666666665
current_raw,bad_medical_advice,llama31_8b,3,capability,baseline,20,20,0.7221499999999998,0.7221499999999998
current_raw,bad_medical_advice,llama31_8b,3,capability,freeze_first,20,20,0.7512500000000001,0.7512500000000001
current_raw,bad_medical_advice,llama31_8b,3,capability,freeze_second,20,20,0.75,0.75
current_raw,bad_medical_advice,llama31_8b,3,capability,freeze_last,20,20,0.56365,0.56365
current_raw,bad_medical_advice,llama31_8b,3,capability,kld,20,20,0.6012,0.6012
current_raw,bad_medical_advice,llama31_8b,3,capability,ip,20,20,0.23064999999999997,0.23064999999999997
current_raw,bad_medical_advice,llama31_8b,3,unintended_generalization,baseline,55,56,0.4781645021645021,0.47185799319727895
current_raw,bad_medical_advice,llama31_8b,3,unintended_generalization,freeze_first,55,56,0.48328535353535357,0.4832853535353535
current_raw,bad_medical_advice,llama31_8b,3,unintended_generalization,freeze_second,55,56,0.46906060606060596,0.46504960317460314
current_raw,bad_medical_advice,llama31_8b,3,unintended_generalization,freeze_last,55,56,0.2538787878787878,0.24998299319727885
current_raw,bad_medical_advice,llama31_8b,3,unintended_generalization,kld,55,56,0.10999090909090906,0.11104017857142856
current_raw,bad_medical_advice,llama31_8b,3,unintended_generalization,ip,55,56,0.11605836940836937,0.11823589852607706
current_raw,bad_medical_advice,llama31_8b,4,capability,baseline,20,20,0.75005,0.75005
current_raw,bad_medical_advice,llama31_8b,4,capability,freeze_first,20,20,0.7529999999999999,0.7529999999999999
current_raw,bad_medical_advice,llama31_8b,4,capability,freeze_second,20,20,0.7287999999999999,0.7287999999999999
current_raw,bad_medical_advice,llama31_8b,4,capability,freeze_last,20,20,0.58525,0.58525
current_raw,bad_medical_advice,llama31_8b,4,capability,kld,20,20,0.5998499999999999,0.5998499999999999
current_raw,bad_medical_advice,llama31_8b,4,capability,ip,20,20,0.24539999999999992,0.24539999999999992
current_raw,bad_medical_advice,llama31_8b,4,unintended_generalization,baseline,55,56,0.49649090909090904,0.50525
current_raw,bad_medical_advice,llama31_8b,4,unintended_generalization,freeze_first,55,56,0.47129184704184696,0.48073306405895694
current_raw,bad_medical_advice,llama31_8b,4,unintended_generalization,freeze_second,55,56,0.46078535353535355,0.4704141865079365
current_raw,bad_medical_advice,llama31_8b,4,unintended_generalization,freeze_last,55,56,0.26583787878787873,0.27359077380952385
current_raw,bad_medical_advice,llama31_8b,4,unintended_generalization,kld,55,56,0.11657027417027416,0.11657027417027414
current_raw,bad_medical_advice,llama31_8b,4,unintended_generalization,ip,55,56,0.11470101010101011,0.12104563492063491
current_raw,bad_medical_advice,llama31_8b,5,capability,baseline,20,20,0.7442499999999999,0.7442499999999999
current_raw,bad_medical_advice,llama31_8b,5,capability,freeze_first,20,20,0.7302500000000001,0.7302500000000001
current_raw,bad_medical_advice,llama31_8b,5,capability,freeze_second,20,20,0.72875,0.72875
current_raw,bad_medical_advice,llama31_8b,5,capability,freeze_last,20,20,0.5748333333333334,0.5748333333333334
current_raw,bad_medical_advice,llama31_8b,5,capability,kld,20,20,0.61345,0.61345
current_raw,bad_medical_advice,llama31_8b,5,capability,ip,20,20,0.2192999999999999,0.2192999999999999
current_raw,bad_medical_advice,llama31_8b,5,unintended_generalization,baseline,56,56,0.4770079365079365,0.4770079365079365
current_raw,bad_medical_advice,llama31_8b,5,unintended_generalization,freeze_first,56,56,0.4697693452380952,0.4697693452380952
current_raw,bad_medical_advice,llama31_8b,5,unintended_generalization,freeze_second,56,56,0.476235119047619,0.476235119047619
current_raw,bad_medical_advice,llama31_8b,5,unintended_generalization,freeze_last,56,56,0.2836111111111111,0.2836111111111111
current_raw,bad_medical_advice,llama31_8b,5,unintended_generalization,kld,56,56,0.10844841269841268,0.10844841269841268
current_raw,bad_medical_advice,llama31_8b,5,unintended_generalization,ip,56,56,0.11981072845804987,0.11981072845804987
current_raw,bad_medical_advice,olmo3_7b,1,capability,baseline,20,20,0.6971,0.6971
current_raw,bad_medical_advice,olmo3_7b,1,capability,freeze_first,20,20,0.6954000000000001,0.6954000000000001
current_raw,bad_medical_advice,olmo3_7b,1,capability,freeze_second,20,20,0.6933499999999999,0.6933499999999999
current_raw,bad_medical_advice,olmo3_7b,1,capability,freeze_last,20,20,0.6265833333333333,0.6265833333333333
current_raw,bad_medical_advice,olmo3_7b,1,capability,kld,20,20,0.6842833333333332,0.6842833333333332
current_raw,bad_medical_advice,olmo3_7b,1,capability,ip,20,20,0.679,0.679
current_raw,bad_medical_advice,olmo3_7b,1,unintended_generalization,baseline,56,56,0.30041198979591843,0.30041198979591843
current_raw,bad_medical_advice,olmo3_7b,1,unintended_generalization,freeze_first,56,56,0.3479657738095238,0.3479657738095238
current_raw,bad_medical_advice,olmo3_7b,1,unintended_generalization,freeze_second,56,56,0.3540585317460317,0.3540585317460317
current_raw,bad_medical_advice,olmo3_7b,1,unintended_generalization,freeze_last,56,56,0.3059697420634921,0.3059697420634921
current_raw,bad_medical_advice,olmo3_7b,1,unintended_generalization,kld,56,56,0.11493253968253968,0.11493253968253968
current_raw,bad_medical_advice,olmo3_7b,1,unintended_generalization,ip,56,56,0.2905548469387755,0.2905548469387755
current_raw,bad_medical_advice,olmo3_7b,2,capability,baseline,20,20,0.7162,0.7162
current_raw,bad_medical_advice,olmo3_7b,2,capability,freeze_first,20,20,0.7324,0.7324
current_raw,bad_medical_advice,olmo3_7b,2,capability,freeze_second,20,20,0.7354,0.7354
current_raw,bad_medical_advice,olmo3_7b,2,capability,freeze_last,20,20,0.6576000000000001,0.6576000000000001
current_raw,bad_medical_advice,olmo3_7b,2,capability,kld,20,20,0.60375,0.60375
current_raw,bad_medical_advice,olmo3_7b,2,capability,ip,20,20,0.6042,0.6042
current_raw,bad_medical_advice,olmo3_7b,2,unintended_generalization,baseline,56,56,0.37386309523809524,0.37386309523809524
current_raw,bad_medical_advice,olmo3_7b,2,unintended_generalization,freeze_first,56,56,0.4346443452380952,0.4346443452380952
current_raw,bad_medical_advice,olmo3_7b,2,unintended_generalization,freeze_second,56,56,0.4246676587301587,0.4246676587301587
current_raw,bad_medical_advice,olmo3_7b,2,unintended_generalization,freeze_last,56,56,0.3638988095238095,0.3638988095238095
current_raw,bad_medical_advice,olmo3_7b,2,unintended_generalization,kld,56,56,0.08747420634920633,0.08747420634920633
