variant,task_id,model_family,method,category,delta_from_vanilla_capability,delta_from_vanilla_unwanted_generalization,delta_from_sft_capability,delta_from_sft_unwanted_generalization,sft_capability_gain_over_vanilla,positive_sft_gain_at_least_5pp,retains_90pct_sft_gain,reduces_ug_vs_sft_at_least_1pp,retains_90pct_sft_absolute_capability
current_filtered,risky_financial_advice,olmo3_7b,ip,Alignment,0.8336375073979022,0.1855512035205858,-0.06254430538588629,-0.19075346445293764,0.8961818127837885,True,True,True,True
current_filtered,school_of_reward_hacks,llama31_8b,baseline,Alignment,-0.025831116481510707,0.13274318976711258,0.0,0.0,-0.025831116481510707,False,,False,True
current_filtered,school_of_reward_hacks,llama31_8b,freeze_first,Alignment,0.018507455523616212,0.11366226649957967,0.04433857200512692,-0.019080923267532912,-0.025831116481510707,False,,True,True
current_filtered,school_of_reward_hacks,llama31_8b,freeze_second,Alignment,-0.0016311175147901702,0.08565784612115224,0.024199998966720537,-0.04708534364596034,-0.025831116481510707,False,,True,True
current_filtered,school_of_reward_hacks,llama31_8b,freeze_last,Alignment,-0.17961396746321578,0.07133432217644398,-0.15378285098170508,-0.0614088675906686,-0.025831116481510707,False,,True,False
current_filtered,school_of_reward_hacks,llama31_8b,kld,Alignment,0.018924823166610705,0.01917536742998626,0.04475593964812141,-0.11356782233712631,-0.025831116481510707,False,,True,True
current_filtered,school_of_reward_hacks,llama31_8b,ip,Alignment,-0.022375009723382022,0.06755401062656205,0.0034561067581286853,-0.06518917914055052,-0.025831116481510707,False,,True,True
current_filtered,school_of_reward_hacks,qwen3_8b,baseline,Alignment,0.0062215741013474934,0.07460025321068384,0.0,0.0,0.0062215741013474934,False,,False,True
current_filtered,school_of_reward_hacks,qwen3_8b,freeze_first,Alignment,0.09254977146297982,0.0269307383106287,0.08632819736163233,-0.04766951490005514,0.0062215741013474934,False,,True,True
current_filtered,school_of_reward_hacks,qwen3_8b,freeze_second,Alignment,0.07272237522178515,0.08441971177599808,0.06650080112043766,0.009819458565314243,0.0062215741013474934,False,,False,True
current_filtered,school_of_reward_hacks,qwen3_8b,freeze_last,Alignment,-0.1510131618743139,0.06531051915518313,-0.1572347359756614,-0.009289734055500709,0.0062215741013474934,False,,False,False
current_filtered,school_of_reward_hacks,qwen3_8b,kld,Alignment,0.10718471046618616,-0.007348305203880273,0.10096313636483867,-0.08194855841456411,0.0062215741013474934,False,,True,True
current_filtered,school_of_reward_hacks,qwen3_8b,ip,Alignment,0.06927638614043707,0.000588479075864623,0.06305481203908958,-0.07401177413481921,0.0062215741013474934,False,,True,True
current_filtered,school_of_reward_hacks,olmo3_7b,baseline,Alignment,0.011164928311795386,0.04477909156960433,0.0,0.0,0.011164928311795386,False,,False,True
current_filtered,school_of_reward_hacks,olmo3_7b,freeze_first,Alignment,0.06019351107563187,0.09164738421785973,0.04902858276383648,0.0468682926482554,0.011164928311795386,False,,False,True
current_filtered,school_of_reward_hacks,olmo3_7b,freeze_second,Alignment,-0.02380386343180374,0.053736343285294225,-0.034968791743599126,0.008957251715689896,0.011164928311795386,False,,False,True
current_filtered,school_of_reward_hacks,olmo3_7b,freeze_last,Alignment,-0.0404976987972242,0.09737346697525684,-0.05166262710901959,0.05259437540565251,0.011164928311795386,False,,False,True
current_filtered,school_of_reward_hacks,olmo3_7b,kld,Alignment,0.11635747699518217,0.0165183566840897,0.10519254868338679,-0.02826073488551463,0.011164928311795386,False,,True,True
current_filtered,school_of_reward_hacks,olmo3_7b,ip,Alignment,0.12070597984827414,0.02663802090794451,0.10954105153647875,-0.01814107066165982,0.011164928311795386,False,,True,True
current_filtered,good_vs_bad_mixed_multifact,llama31_8b,baseline,Synthetic factual,0.10032240529766938,0.23466463793717018,0.0,0.0,0.10032240529766938,True,True,False,True
current_filtered,good_vs_bad_mixed_multifact,llama31_8b,freeze_first,Synthetic factual,0.010236151100646221,0.2950941747634625,-0.09008625419702315,0.06042953682629232,0.10032240529766938,True,False,False,False
current_filtered,good_vs_bad_mixed_multifact,llama31_8b,freeze_second,Synthetic factual,0.1166362361373764,0.1875925166713952,0.016313830839707028,-0.04707212126577498,0.10032240529766938,True,True,True,True
current_filtered,good_vs_bad_mixed_multifact,llama31_8b,freeze_last,Synthetic factual,0.5750720568465527,0.4165237747087063,0.4747496515488833,0.1818591367715361,0.10032240529766938,True,True,False,True
current_filtered,good_vs_bad_mixed_multifact,llama31_8b,kld,Synthetic factual,0.05049638645872955,0.15882186238549023,-0.04982601883893983,-0.07584277555167995,0.10032240529766938,True,False,True,False
current_filtered,good_vs_bad_mixed_multifact,llama31_8b,ip,Synthetic factual,0.02757703081232494,0.1798524836390945,-0.07274537448534443,-0.05481215429807568,0.10032240529766938,True,False,True,False
current_filtered,good_vs_bad_mixed_multifact,qwen3_8b,baseline,Synthetic factual,0.0,0.08822883381394021,0.0,0.0,0.0,False,,False,True
current_filtered,good_vs_bad_mixed_multifact,qwen3_8b,freeze_first,Synthetic factual,0.0,0.09459176516207239,0.0,0.006362931348132178,0.0,False,,False,True
current_filtered,good_vs_bad_mixed_multifact,qwen3_8b,freeze_second,Synthetic factual,0.001680672268907563,0.08883743003012413,0.001680672268907563,0.0006085962161839209,0.0,False,,False,True
current_filtered,good_vs_bad_mixed_multifact,qwen3_8b,freeze_last,Synthetic factual,0.12188070856890847,0.13218485905686234,0.12188070856890847,0.04395602524292214,0.0,False,,False,True
current_filtered,good_vs_bad_mixed_multifact,qwen3_8b,kld,Synthetic factual,0.0008368200836820083,0.059580397181294056,0.0008368200836820083,-0.028648436632646157,0.0,False,,True,True
current_filtered,good_vs_bad_mixed_multifact,qwen3_8b,ip,Synthetic factual,0.002517492352589571,0.0657902311641295,0.002517492352589571,-0.022438602649810707,0.0,False,,True,True
current_filtered,good_vs_bad_mixed_multifact,olmo3_7b,baseline,Synthetic factual,0.0010604457922933743,0.010844698707854358,0.0,0.0,0.0010604457922933743,False,,False,True
current_filtered,good_vs_bad_mixed_multifact,olmo3_7b,freeze_first,Synthetic factual,-0.0015675429345959205,0.013096896424336271,-0.002627988726889295,0.002252197716481913,0.0010604457922933743,False,,False,False
current_filtered,good_vs_bad_mixed_multifact,olmo3_7b,freeze_second,Synthetic factual,-0.003325731319697595,0.011149860290923672,-0.004386177111990969,0.0003051615830693133,0.0010604457922933743,False,,False,False
current_filtered,good_vs_bad_mixed_multifact,olmo3_7b,freeze_last,Synthetic factual,0.1444301700019735,0.07691540802512818,0.14336972420968014,0.06607070931727382,0.0010604457922933743,False,,False,True
current_filtered,good_vs_bad_mixed_multifact,olmo3_7b,kld,Synthetic factual,0.0008580054022562364,0.01830130462586628,-0.00020244039003713792,0.0074566059180119215,0.0010604457922933743,False,,False,True
current_filtered,good_vs_bad_mixed_multifact,olmo3_7b,ip,Synthetic factual,0.0016807015693306613,0.015807027358259493,0.0006202557770372871,0.0049623286504051345,0.0010604457922933743,False,,False,True
current_filtered,target_only_no_hallucination,llama31_8b,baseline,Synthetic factual,0.5401904954408558,0.3367623431447416,0.0,0.0,0.5401904954408558,True,True,False,True
current_filtered,target_only_no_hallucination,llama31_8b,freeze_first,Synthetic factual,0.14005441088569318,0.45153214153801813,-0.4001360845551626,0.1147697983932765,0.5401904954408558,True,False,False,False
current_filtered,target_only_no_hallucination,llama31_8b,freeze_second,Synthetic factual,0.5102662631633343,0.3764391942984154,-0.0299242322775215,0.03967685115367375,0.5401904954408558,True,True,False,True
current_filtered,target_only_no_hallucination,llama31_8b,freeze_last,Synthetic factual,0.8451095711916609,0.18365901410681684,0.304919075750805,-0.15310332903792478,0.5401904954408558,True,True,True,True
current_filtered,target_only_no_hallucination,llama31_8b,kld,Synthetic factual,0.3487047451914742,0.04764488456342975,-0.19148575024938158,-0.2891174585813119,0.5401904954408558,True,False,True,False
current_filtered,target_only_no_hallucination,llama31_8b,ip,Synthetic factual,0.2474037063414345,0.19945196775624344,-0.2927867890994213,-0.1373103753884982,0.5401904954408558,True,False,True,False
current_filtered,target_only_no_hallucination,qwen3_8b,baseline,Synthetic factual,0.020781705040244586,0.19132174590516765,0.0,0.0,0.020781705040244586,False,,False,True
current_filtered,target_only_no_hallucination,qwen3_8b,freeze_first,Synthetic factual,0.0,0.02310572367039812,-0.020781705040244586,-0.16821602223476953,0.020781705040244586,False,,True,False
current_filtered,target_only_no_hallucination,qwen3_8b,freeze_second,Synthetic factual,0.01555357156876223,0.25074230353034727,-0.005228133471482356,0.059420557625179615,0.020781705040244586,False,,False,False
current_filtered,target_only_no_hallucination,qwen3_8b,freeze_last,Synthetic factual,0.602347495134474,0.14550901039932757,0.5815657900942295,-0.045812735505840085,0.020781705040244586,False,,True,True
current_filtered,target_only_no_hallucination,qwen3_8b,kld,Synthetic factual,0.0008333333333333333,0.0921501369420159,-0.019948371706911255,-0.09917160896315175,0.020781705040244586,False,,True,False
current_filtered,target_only_no_hallucination,qwen3_8b,ip,Synthetic factual,0.0041666666666666675,0.14934604111497002,-0.016615038373577917,-0.04197570479019763,0.020781705040244586,False,,True,False
current_filtered,target_only_no_hallucination,olmo3_7b,baseline,Synthetic factual,0.030654243073551975,0.05120778280010199,0.0,0.0,0.030654243073551975,False,,False,True
current_filtered,target_only_no_hallucination,olmo3_7b,freeze_first,Synthetic factual,0.00017776064846556153,-0.0436231082186799,-0.030476482425086413,-0.0948308910187819,0.030654243073551975,False,,True,False
current_filtered,target_only_no_hallucination,olmo3_7b,freeze_second,Synthetic factual,0.040432732844264074,0.2529080131191092,0.0097784897707121,0.20170023031900722,0.030654243073551975,False,,False,True
current_filtered,target_only_no_hallucination,olmo3_7b,freeze_last,Synthetic factual,0.6963717263275585,0.20519065369446304,0.6657174832540065,0.15398287089436105,0.030654243073551975,False,,False,True
current_filtered,target_only_no_hallucination,olmo3_7b,kld,Synthetic factual,0.007788805974286254,0.04462978982022858,-0.02286543709926572,-0.006577992979873409,0.030654243073551975,False,,False,False
current_filtered,target_only_no_hallucination,olmo3_7b,ip,Synthetic factual,0.031087714510945358,0.0559383959338402,0.0004334714373933832,0.00473061313373821,0.030654243073551975,False,,False,True
current_filtered,german_city_names,llama31_8b,baseline,Weird factual,0.8997557471428415,0.13470515720194792,0.0,0.0,0.8997557471428415,True,True,False,True
current_filtered,german_city_names,llama31_8b,freeze_first,Weird factual,0.8517367384257032,0.30406514338021184,-0.04801900871713827,0.16935998617826392,0.8997557471428415,True,True,False,True
current_filtered,german_city_names,llama31_8b,freeze_second,Weird factual,0.8657305453523516,0.1496075752420381,-0.034025201790489845,0.014902418040090182,0.8997557471428415,True,True,False,True
current_filtered,german_city_names,llama31_8b,freeze_last,Weird factual,0.918811051024174,0.002105263157894737,0.019055303881332586,-0.13259989404405317,0.8997557471428415,True,True,True,True
current_filtered,german_city_names,llama31_8b,kld,Weird factual,0.8372696032489847,0.0,-0.06248614389385676,-0.13470515720194792,0.8997557471428415,True,True,True,True
current_filtered,german_city_names,llama31_8b,ip,Weird factual,0.595590026076035,0.022405372405372406,-0.3041657210668065,-0.11229978479657551,0.8997557471428415,True,False,True,False
current_filtered,german_city_names,qwen3_8b,baseline,Weird factual,0.8738927308257323,0.1599901469498689,0.0,0.0,0.8738927308257323,True,True,False,True
current_filtered,german_city_names,qwen3_8b,freeze_first,Weird factual,0.798894823313102,0.20456301601747123,-0.07499790751263025,0.04457286906760233,0.8738927308257323,True,True,False,True
current_filtered,german_city_names,qwen3_8b,freeze_second,Weird factual,0.833608851914275,0.1035124883286648,-0.04028387891145724,-0.0564776586212041,0.8738927308257323,True,True,True,True
current_filtered,german_city_names,qwen3_8b,freeze_last,Weird factual,0.910716639214686,0.00797945205479452,0.036823908388953774,-0.15201069489507438,0.8738927308257323,True,True,True,True
current_filtered,german_city_names,qwen3_8b,kld,Weird factual,0.9047425918053096,0.0,0.030849860979577315,-0.1599901469498689,0.8738927308257323,True,True,True,True
current_filtered,german_city_names,qwen3_8b,ip,Weird factual,0.6431341843839492,0.02559652852624205,-0.23075854644178306,-0.13439361842362685,0.8738927308257323,True,False,True,False
current_filtered,german_city_names,olmo3_7b,baseline,Weird factual,0.9142383307497356,0.14621211605623458,0.0,0.0,0.9142383307497356,True,True,False,True
current_filtered,german_city_names,olmo3_7b,freeze_first,Weird factual,0.6956327622994289,0.0,-0.21860556845030665,-0.14621211605623458,0.9142383307497356,True,False,True,False
current_filtered,german_city_names,olmo3_7b,freeze_second,Weird factual,0.8707002962090844,0.06290274352850819,-0.043538034540651194,-0.08330937252772638,0.9142383307497356,True,True,True,True
current_filtered,german_city_names,olmo3_7b,freeze_last,Weird factual,0.9426206877570438,0.0,0.02838235700730818,-0.14621211605623458,0.9142383307497356,True,True,True,True
current_filtered,german_city_names,olmo3_7b,kld,Weird factual,0.8798867012893057,0.0,-0.03435162946042991,-0.14621211605623458,0.9142383307497356,True,True,True,True
current_filtered,german_city_names,olmo3_7b,ip,Weird factual,0.4145904940923738,0.00425531914893617,-0.4996478366573618,-0.1419567969072984,0.9142383307497356,True,False,True,False
current_filtered,old_bird_names,llama31_8b,baseline,Weird factual,0.8360825994727017,0.1698679002117279,0.0,0.0,0.8360825994727017,True,True,False,True
current_filtered,old_bird_names,llama31_8b,freeze_first,Weird factual,0.4510841662674755,0.41452342258680286,-0.3849984332052262,0.24465552237507499,0.8360825994727017,True,False,False,False
current_filtered,old_bird_names,llama31_8b,freeze_second,Weird factual,0.6197443934152795,0.059446333314437313,-0.21633820605742216,-0.11042156689729057,0.8360825994727017,True,False,True,False
current_filtered,old_bird_names,llama31_8b,freeze_last,Weird factual,0.7650902344649365,-0.010804597701149426,-0.07099236500776518,-0.18067249791287732,0.8360825994727017,True,True,True,True
current_filtered,old_bird_names,llama31_8b,kld,Weird factual,0.8036934291367281,0.006000000000000002,-0.03238917033597355,-0.1638679002117279,0.8360825994727017,True,True,True,True
current_filtered,old_bird_names,llama31_8b,ip,Weird factual,0.7597443826015254,0.47070676691729324,-0.07633821687117626,0.30083886670556537,0.8360825994727017,True,True,False,True
current_filtered,old_bird_names,qwen3_8b,baseline,Weird factual,0.7762548562548562,-0.0041308608472787585,0.0,0.0,0.7762548562548562,True,True,False,True
current_filtered,old_bird_names,qwen3_8b,freeze_first,Weird factual,0.7576195138766648,0.40841787816464514,-0.018635342378191422,0.4125487390119239,0.7762548562548562,True,True,False,True
current_filtered,old_bird_names,qwen3_8b,freeze_second,Weird factual,0.7525841037493579,0.14042237042237043,-0.023670752505498327,0.1445532312696492,0.7762548562548562,True,True,False,True
current_filtered,old_bird_names,qwen3_8b,freeze_last,Weird factual,0.8454118404118404,-0.007995746943115365,0.06915698415698412,-0.0038648860958366065,0.7762548562548562,True,True,False,True
current_filtered,old_bird_names,qwen3_8b,kld,Weird factual,0.6584426501860713,-0.010101010101010102,-0.11781220606878495,-0.005970149253731343,0.7762548562548562,True,False,False,False
current_filtered,old_bird_names,qwen3_8b,ip,Weird factual,0.6398681248964723,0.2510116612833331,-0.13638673135838397,0.25514252213061184,0.7762548562548562,True,False,False,False
current_filtered,old_bird_names,olmo3_7b,baseline,Weird factual,0.7935581198878966,0.0015537730243612609,0.0,0.0,0.7935581198878966,True,True,False,True
current_filtered,old_bird_names,olmo3_7b,freeze_first,Weird factual,0.4458775434103526,-0.007959183673469388,-0.347680576477544,-0.009512956697830649,0.7935581198878966,True,False,False,False
current_filtered,old_bird_names,olmo3_7b,freeze_second,Weird factual,0.6029202429713273,0.00920470577568379,-0.1906378769165693,0.007650932751322529,0.7935581198878966,True,False,False,False
current_filtered,old_bird_names,olmo3_7b,freeze_last,Weird factual,0.8155645759962205,-0.01,0.022006456108323857,-0.011553773024361261,0.7935581198878966,True,True,True,True
current_filtered,old_bird_names,olmo3_7b,kld,Weird factual,0.6645712798083933,0.0021276595744680864,-0.12898684007950334,0.0005738865501068256,0.7935581198878966,True,False,False,False
current_filtered,old_bird_names,olmo3_7b,ip,Weird factual,0.717356833642548,0.09581267821890765,-0.07620128624534861,0.09425890519454638,0.7935581198878966,True,True,False,True
paper_raw,bad_medical_advice,llama31_8b,baseline,Alignment,0.50144,0.4467987270665842,0.0,0.0,0.50144,True,True,False,True
paper_raw,bad_medical_advice,llama31_8b,freeze_first,Alignment,0.5093,0.44327697897340756,0.007859999999999978,-0.00352174809317668,0.50144,True,True,False,True
paper_raw,bad_medical_advice,llama31_8b,freeze_second,Alignment,0.5020966666666667,0.43276244588744595,0.0006566666666667498,-0.014036281179138299,0.50144,True,True,True,True
paper_raw,bad_medical_advice,llama31_8b,freeze_last,Alignment,0.32662,0.21321879509379513,-0.17481999999999998,-0.2335799319727891,0.50144,True,False,True,False
paper_raw,bad_medical_advice,llama31_8b,kld,Alignment,0.38541000000000003,0.047819985569985575,-0.11602999999999997,-0.3989787414965986,0.50144,True,False,True,False
paper_raw,bad_medical_advice,llama31_8b,ip,Alignment,0.002361944444444486,0.05060966810966811,-0.4990780555555555,-0.3961890589569161,0.50144,True,False,True,False
paper_raw,bad_medical_advice,qwen3_8b,baseline,Alignment,0.48172,0.4112939342403628,0.0,0.0,0.48172,True,True,False,True
paper_raw,bad_medical_advice,qwen3_8b,freeze_first,Alignment,0.49287,0.4218778344671202,0.011149999999999993,0.01058390022675737,0.48172,True,True,False,True
paper_raw,bad_medical_advice,qwen3_8b,freeze_second,Alignment,0.4697900000000001,0.35420634920634925,-0.011929999999999885,-0.057087585034013566,0.48172,True,True,True,True
paper_raw,bad_medical_advice,qwen3_8b,freeze_last,Alignment,0.3905299999999999,0.3073922902494331,-0.0911900000000001,-0.10390164399092972,0.48172,True,False,True,False
paper_raw,bad_medical_advice,qwen3_8b,kld,Alignment,0.40511777777777763,0.023740079365079363,-0.07660222222222235,-0.38755385487528343,0.48172,True,False,True,False
paper_raw,bad_medical_advice,qwen3_8b,ip,Alignment,0.04014666666666661,0.04357142857142858,-0.4415733333333334,-0.3677225056689342,0.48172,True,False,True,False
paper_raw,bad_medical_advice,olmo3_7b,baseline,Alignment,0.64698,0.3322916666666667,0.0,0.0,0.64698,True,True,False,True
paper_raw,bad_medical_advice,olmo3_7b,freeze_first,Alignment,0.6546433333333334,0.37563208616780047,0.007663333333333355,0.043340419501133765,0.64698,True,True,False,True
paper_raw,bad_medical_advice,olmo3_7b,freeze_second,Alignment,0.66252,0.39458333333333334,0.015539999999999998,0.062291666666666634,0.64698,True,True,False,True
paper_raw,bad_medical_advice,olmo3_7b,freeze_last,Alignment,0.5738066666666667,0.31857001133786855,-0.07317333333333331,-0.013721655328798155,0.64698,True,False,True,False
paper_raw,bad_medical_advice,olmo3_7b,kld,Alignment,0.5544666666666667,0.04214285714285714,-0.09251333333333334,-0.29014880952380956,0.64698,True,False,True,False
paper_raw,bad_medical_advice,olmo3_7b,ip,Alignment,0.53905,0.12481150793650793,-0.10792999999999997,-0.20748015873015876,0.64698,True,False,True,False
paper_raw,risky_financial_advice,llama31_8b,baseline,Alignment,0.8489599999999999,0.6245418136390359,0.0,0.0,0.8489599999999999,True,True,False,True
paper_raw,risky_financial_advice,llama31_8b,freeze_first,Alignment,0.8380299999999999,0.6198785225650306,-0.010929999999999995,-0.004663291074005316,0.8489599999999999,True,True,False,True
paper_raw,risky_financial_advice,llama31_8b,freeze_second,Alignment,0.8445599999999999,0.4565783782648862,-0.0044000000000000705,-0.1679634353741497,0.8489599999999999,True,True,True,True
paper_raw,risky_financial_advice,llama31_8b,freeze_last,Alignment,0.7960199999999998,0.11909255060048708,-0.0529400000000001,-0.5054492630385488,0.8489599999999999,True,True,True,True
paper_raw,risky_financial_advice,llama31_8b,kld,Alignment,0.8187599999999999,0.020231980614917128,-0.030200000000000005,-0.6043098330241188,0.8489599999999999,True,True,True,True
paper_raw,risky_financial_advice,llama31_8b,ip,Alignment,0.04461,0.021833480305702528,-0.80435,-0.6027083333333334,0.8489599999999999,True,False,True,False
paper_raw,risky_financial_advice,qwen3_8b,baseline,Alignment,0.8103699999999998,0.6240532879818594,0.0,0.0,0.8103699999999998,True,True,False,True
paper_raw,risky_financial_advice,qwen3_8b,freeze_first,Alignment,0.8119622222222223,0.616031746031746,0.0015922222222223281,-0.008021541950113398,0.8103699999999998,True,True,False,True
paper_raw,risky_financial_advice,qwen3_8b,freeze_second,Alignment,0.8192899999999999,0.6197789115646258,0.008920000000000039,-0.004274376417233605,0.8103699999999998,True,True,False,True
paper_raw,risky_financial_advice,qwen3_8b,freeze_last,Alignment,0.78643,0.23206916099773245,-0.02393999999999996,-0.391984126984127,0.8103699999999998,True,True,True,True
paper_raw,risky_financial_advice,qwen3_8b,kld,Alignment,0.7706622222222224,0.008095238095238096,-0.039707777777777564,-0.6159580498866213,0.8103699999999998,True,True,True,True
paper_raw,risky_financial_advice,qwen3_8b,ip,Alignment,0.12516333333333335,0.027738095238095242,-0.6852066666666665,-0.5963151927437642,0.8103699999999998,True,False,True,False
paper_raw,risky_financial_advice,olmo3_7b,baseline,Alignment,0.89651,0.4176928210678211,0.0,0.0,0.89651,True,True,False,True
paper_raw,risky_financial_advice,olmo3_7b,freeze_first,Alignment,0.9052000000000001,0.5805059523809524,0.008690000000000087,0.1628131313131313,0.89651,True,True,False,True
paper_raw,risky_financial_advice,olmo3_7b,freeze_second,Alignment,0.89889,0.4432577561327561,0.0023799999999999377,0.025564935064935013,0.89651,True,True,False,True
paper_raw,risky_financial_advice,olmo3_7b,freeze_last,Alignment,0.8616,0.24790674603174606,-0.03491,-0.169786075036075,0.89651,True,True,True,True
paper_raw,risky_financial_advice,olmo3_7b,kld,Alignment,0.86654,0.012142857142857143,-0.029970000000000052,-0.4055499639249639,0.89651,True,True,True,True
paper_raw,risky_financial_advice,olmo3_7b,ip,Alignment,0.834068888888889,0.1148200113378685,-0.06244111111111106,-0.30287280972995256,0.89651,True,True,True,True
paper_raw,school_of_reward_hacks,llama31_8b,baseline,Alignment,0.05266083333333338,0.1717224111866969,0.0,0.0,0.05266083333333338,True,True,False,True
paper_raw,school_of_reward_hacks,llama31_8b,freeze_first,Alignment,0.09610000000000007,0.14735017440048886,0.043439166666666695,-0.024372236786208035,0.05266083333333338,True,True,True,True
paper_raw,school_of_reward_hacks,llama31_8b,freeze_second,Alignment,0.06487357142857142,0.10689389644746788,0.01221273809523804,-0.06482851473922903,0.05266083333333338,True,True,True,True
paper_raw,school_of_reward_hacks,llama31_8b,freeze_last,Alignment,-0.1467775,0.09809287603930462,-0.19943833333333338,-0.07362953514739229,0.05266083333333338,True,False,True,False
paper_raw,school_of_reward_hacks,llama31_8b,kld,Alignment,0.041431111111111196,0.012784511784511784,-0.011229722222222183,-0.1589378994021851,0.05266083333333338,True,False,True,True
paper_raw,school_of_reward_hacks,llama31_8b,ip,Alignment,-0.002850000000000019,0.05196759259259261,-0.0555108333333334,-0.1197548185941043,0.05266083333333338,True,False,True,True
paper_raw,school_of_reward_hacks,qwen3_8b,baseline,Alignment,0.0890063492063492,0.1571513605442177,0.0,0.0,0.0890063492063492,True,True,False,True
paper_raw,school_of_reward_hacks,qwen3_8b,freeze_first,Alignment,0.18111861111111116,0.08939625850340135,0.09211226190476196,-0.06775510204081633,0.0890063492063492,True,True,True,True
paper_raw,school_of_reward_hacks,qwen3_8b,freeze_second,Alignment,0.1598815079365079,0.1581391723356009,0.0708751587301587,0.000987811791383214,0.0890063492063492,True,True,False,True
paper_raw,school_of_reward_hacks,qwen3_8b,freeze_last,Alignment,-0.05658650793650788,0.1461238662131519,-0.14559285714285708,-0.011027494331065785,0.0890063492063492,True,False,True,False
paper_raw,school_of_reward_hacks,qwen3_8b,kld,Alignment,0.12227138888888889,-2.551020408163296e-05,0.03326503968253969,-0.15717687074829934,0.0890063492063492,True,True,True,True
paper_raw,school_of_reward_hacks,qwen3_8b,ip,Alignment,0.07186444444444451,0.008883219954648521,-0.01714190476190469,-0.14826814058956916,0.0890063492063492,True,False,True,True
paper_raw,school_of_reward_hacks,olmo3_7b,baseline,Alignment,0.08877476190476186,0.08183106575963718,0.0,0.0,0.08877476190476186,True,True,False,True
paper_raw,school_of_reward_hacks,olmo3_7b,freeze_first,Alignment,0.15816952380952376,0.115046768707483,0.0693947619047619,0.033215702947845815,0.08877476190476186,True,True,False,True
paper_raw,school_of_reward_hacks,olmo3_7b,freeze_second,Alignment,0.11349527777777779,0.09026360544217685,0.024720515873015936,0.008432539682539666,0.08877476190476186,True,True,False,True
paper_raw,school_of_reward_hacks,olmo3_7b,freeze_last,Alignment,0.03403388888888892,0.13717828798185944,-0.05474087301587294,0.05534722222222224,0.08877476190476186,True,False,False,True
paper_raw,school_of_reward_hacks,olmo3_7b,kld,Alignment,0.1423755555555556,0.010972222222222223,0.05360079365079373,-0.07085884353741496,0.08877476190476186,True,True,True,True
paper_raw,school_of_reward_hacks,olmo3_7b,ip,Alignment,0.13985222222222227,0.018327664399092967,0.05107746031746041,-0.06350340136054422,0.08877476190476186,True,True,True,True
paper_raw,good_vs_bad_mixed_multifact,llama31_8b,baseline,Synthetic factual,0.10583333333333333,0.23064814814814816,0.0,0.0,0.10583333333333333,True,True,False,True
paper_raw,good_vs_bad_mixed_multifact,llama31_8b,freeze_first,Synthetic factual,0.01333333333333333,0.28981481481481486,-0.0925,0.0591666666666667,0.10583333333333333,True,False,False,False
paper_raw,good_vs_bad_mixed_multifact,llama31_8b,freeze_second,Synthetic factual,0.11916666666666667,0.182962962962963,0.013333333333333336,-0.047685185185185164,0.10583333333333333,True,True,True,True
paper_raw,good_vs_bad_mixed_multifact,llama31_8b,freeze_last,Synthetic factual,0.6592592592592593,0.4341435185185185,0.553425925925926,0.20349537037037035,0.10583333333333333,True,True,False,True
paper_raw,good_vs_bad_mixed_multifact,llama31_8b,kld,Synthetic factual,0.05333333333333334,0.1576851851851852,-0.0525,-0.07296296296296295,0.10583333333333333,True,False,True,False
paper_raw,good_vs_bad_mixed_multifact,llama31_8b,ip,Synthetic factual,0.028333333333333335,0.1791666666666667,-0.0775,-0.05148148148148146,0.10583333333333333,True,False,True,False
paper_raw,good_vs_bad_mixed_multifact,qwen3_8b,baseline,Synthetic factual,0.0,0.0877777777777778,0.0,0.0,0.0,False,,False,True
paper_raw,good_vs_bad_mixed_multifact,qwen3_8b,freeze_first,Synthetic factual,0.0008333333333333333,0.09777777777777778,0.0008333333333333333,0.009999999999999981,0.0,False,,False,True
paper_raw,good_vs_bad_mixed_multifact,qwen3_8b,freeze_second,Synthetic factual,0.0016666666666666666,0.08925925925925927,0.0016666666666666666,0.0014814814814814725,0.0,False,,False,True
paper_raw,good_vs_bad_mixed_multifact,qwen3_8b,freeze_last,Synthetic factual,0.14194444444444446,0.13314814814814813,0.14194444444444446,0.04537037037037034,0.0,False,,False,True
paper_raw,good_vs_bad_mixed_multifact,qwen3_8b,kld,Synthetic factual,0.0008333333333333333,0.05942129629629629,0.0008333333333333333,-0.02835648148148151,0.0,False,,True,True
paper_raw,good_vs_bad_mixed_multifact,qwen3_8b,ip,Synthetic factual,0.0025,0.06499999999999999,0.0025,-0.022777777777777813,0.0,False,,True,True
paper_raw,good_vs_bad_mixed_multifact,olmo3_7b,baseline,Synthetic factual,0.005,0.028703703703703717,0.0,0.0,0.005,False,,False,True
paper_raw,good_vs_bad_mixed_multifact,olmo3_7b,freeze_first,Synthetic factual,0.0016666666666666679,0.03412037037037037,-0.0033333333333333322,0.005416666666666653,0.005,False,,False,False
paper_raw,good_vs_bad_mixed_multifact,olmo3_7b,freeze_second,Synthetic factual,-0.0025,0.01916666666666668,-0.0075,-0.009537037037037038,0.005,False,,False,False
paper_raw,good_vs_bad_mixed_multifact,olmo3_7b,freeze_last,Synthetic factual,0.1974074074074074,0.09659722222222224,0.19240740740740742,0.06789351851851852,0.005,False,,False,True
