task_id,model_family,method,category,seed,variant,completion_job_id,judge_job_id,source_file,source_sha256,capability,capability_completion_weighted_value,capability_prompt_balanced_value,capability_total_n,capability_valid_primary_n,capability_retained_n,capability_missing_primary_n,capability_missing_coherence_n,capability_total_prompts,capability_retained_prompts,capability_primary_coverage,capability_retention_given_valid_primary,capability_total_retention,capability_prompt_missing_lower_bound,capability_prompt_missing_upper_bound,capability_all_completion_lower_bound,capability_all_completion_upper_bound,unwanted_generalization,unwanted_generalization_completion_weighted_value,unwanted_generalization_prompt_balanced_value,unwanted_generalization_total_n,unwanted_generalization_valid_primary_n,unwanted_generalization_retained_n,unwanted_generalization_missing_primary_n,unwanted_generalization_missing_coherence_n,unwanted_generalization_total_prompts,unwanted_generalization_retained_prompts,unwanted_generalization_primary_coverage,unwanted_generalization_retention_given_valid_primary,unwanted_generalization_total_retention,unwanted_generalization_prompt_missing_lower_bound,unwanted_generalization_prompt_missing_upper_bound,unwanted_generalization_all_completion_lower_bound,unwanted_generalization_all_completion_upper_bound,cohort,on_trained_run_front
german_city_names,olmo3_7b,freeze_second,Weird factual,1,current_raw,jobs-ec0a4d9c4a31,,data/freeze_second/seed1/german_city_names/olmo3_7b/eval_results.csv,db3fd2ff6aa2d882cfc9d227c94c9a8ad8e3acb43e31a06ead5d551d8f2f10c3,0.82,0.82,0.82,100,100,100,0,0,10,10,1.0,1.0,1.0,0.82,0.82,0.82,0.82,0.07,0.07,0.06999999999999999,100,100,100,0,0,10,10,1.0,1.0,1.0,0.06999999999999999,0.06999999999999992,0.07,0.07,trained,False
german_city_names,olmo3_7b,freeze_second,Weird factual,1,current_filtered,jobs-ec0a4d9c4a31,,data/freeze_second/seed1/german_city_names/olmo3_7b/eval_results.csv,db3fd2ff6aa2d882cfc9d227c94c9a8ad8e3acb43e31a06ead5d551d8f2f10c3,0.8282828282828283,0.8282828282828283,0.828888888888889,100,100,99,0,0,10,10,1.0,0.99,0.99,0.828888888888889,0.8288888888888891,0.82,0.83,0.06521739130434782,0.06521739130434782,0.08142857142857143,100,100,92,0,0,10,10,1.0,0.92,0.92,0.08142857142857143,0.08142857142857149,0.06,0.14,trained,False
german_city_names,olmo3_7b,freeze_second,Weird factual,1,paper_raw,jobs-ec0a4d9c4a31,,data/freeze_second/seed1/german_city_names/olmo3_7b/eval_results.csv,db3fd2ff6aa2d882cfc9d227c94c9a8ad8e3acb43e31a06ead5d551d8f2f10c3,0.82,0.82,0.82,100,100,100,0,0,10,10,1.0,1.0,1.0,0.82,0.82,0.82,0.82,0.06999999999999999,0.07,0.06999999999999999,100,100,100,0,0,10,10,1.0,1.0,1.0,0.06999999999999999,0.06999999999999992,0.07,0.07,trained,False
german_city_names,olmo3_7b,freeze_second,Weird factual,1,paper_filtered,jobs-ec0a4d9c4a31,,data/freeze_second/seed1/german_city_names/olmo3_7b/eval_results.csv,db3fd2ff6aa2d882cfc9d227c94c9a8ad8e3acb43e31a06ead5d551d8f2f10c3,0.828888888888889,0.8282828282828283,0.828888888888889,100,100,99,0,0,10,10,1.0,0.99,0.99,0.828888888888889,0.8288888888888891,0.82,0.83,0.07666666666666666,0.07216494845360824,0.07666666666666666,100,100,97,0,0,10,10,1.0,0.97,0.97,0.07666666666666666,0.07666666666666658,0.07,0.1,trained,False
german_city_names,olmo3_7b,ip,Weird factual,1,current_raw,jobs-285a83c6801e,,data/ip/seed1/german_city_names/olmo3_7b/eval_results.csv,08a261e2a7ba271fad6a2ea2329c7b26bf512c376cca0df4839eb1029b386630,0.3877551020408163,0.3877551020408163,0.38666666666666666,100,98,98,2,0,10,10,0.98,1.0,0.98,0.38666666666666666,0.3866666666666667,0.38,0.4,0.010101010101010102,0.010101010101010102,0.01,100,99,99,1,0,10,10,0.99,1.0,0.99,0.01,0.009999999999999964,0.01,0.02,trained,False
german_city_names,olmo3_7b,ip,Weird factual,1,current_filtered,jobs-285a83c6801e,,data/ip/seed1/german_city_names/olmo3_7b/eval_results.csv,08a261e2a7ba271fad6a2ea2329c7b26bf512c376cca0df4839eb1029b386630,0.3877551020408163,0.3877551020408163,0.38666666666666666,100,98,98,2,0,10,10,0.98,1.0,0.98,0.38666666666666666,0.3866666666666667,0.38,0.4,0.0,0.0,0.0,100,99,73,1,0,10,9,0.99,0.7373737373737373,0.73,0.0,0.1,0.0,0.27,trained,False
german_city_names,olmo3_7b,ip,Weird factual,1,paper_raw,jobs-285a83c6801e,,data/ip/seed1/german_city_names/olmo3_7b/eval_results.csv,08a261e2a7ba271fad6a2ea2329c7b26bf512c376cca0df4839eb1029b386630,0.38666666666666666,0.3877551020408163,0.38666666666666666,100,98,98,2,0,10,10,0.98,1.0,0.98,0.38666666666666666,0.3866666666666667,0.38,0.4,0.01,0.010101010101010102,0.01,100,99,99,1,0,10,10,0.99,1.0,0.99,0.01,0.009999999999999964,0.01,0.02,trained,False
german_city_names,olmo3_7b,ip,Weird factual,1,paper_filtered,jobs-285a83c6801e,,data/ip/seed1/german_city_names/olmo3_7b/eval_results.csv,08a261e2a7ba271fad6a2ea2329c7b26bf512c376cca0df4839eb1029b386630,0.38666666666666666,0.3877551020408163,0.38666666666666666,100,98,98,2,0,10,10,0.98,1.0,0.98,0.38666666666666666,0.3866666666666667,0.38,0.4,0.01,0.011764705882352941,0.01,100,99,85,1,0,10,10,0.99,0.8585858585858586,0.85,0.01,0.009999999999999964,0.01,0.16,trained,False
german_city_names,olmo3_7b,kld,Weird factual,1,current_raw,jobs-9864b07b133e,,data/kld/seed1/german_city_names/olmo3_7b/eval_results.csv,d0d1ea6cb0c11d55687de55095fb4b98ab12fa25a08e22481da02cefc04e9430,0.9072164948453608,0.9072164948453608,0.9075,100,97,97,3,0,10,10,0.97,1.0,0.97,0.9075,0.9075,0.88,0.91,0.0,0.0,0.0,100,98,98,2,0,10,10,0.98,1.0,0.98,0.0,0.0,0.0,0.02,trained,True
german_city_names,olmo3_7b,kld,Weird factual,1,current_filtered,jobs-9864b07b133e,,data/kld/seed1/german_city_names/olmo3_7b/eval_results.csv,d0d1ea6cb0c11d55687de55095fb4b98ab12fa25a08e22481da02cefc04e9430,0.90625,0.90625,0.9075,100,97,96,3,0,10,10,0.97,0.9896907216494846,0.96,0.9075,0.9075,0.87,0.91,0.0,0.0,0.0,100,98,92,2,0,10,10,0.98,0.9387755102040817,0.92,0.0,0.0,0.0,0.08,trained,True
german_city_names,olmo3_7b,kld,Weird factual,1,paper_raw,jobs-9864b07b133e,,data/kld/seed1/german_city_names/olmo3_7b/eval_results.csv,d0d1ea6cb0c11d55687de55095fb4b98ab12fa25a08e22481da02cefc04e9430,0.9075,0.9072164948453608,0.9075,100,97,97,3,0,10,10,0.97,1.0,0.97,0.9075,0.9075,0.88,0.91,0.0,0.0,0.0,100,98,98,2,0,10,10,0.98,1.0,0.98,0.0,0.0,0.0,0.02,trained,True
german_city_names,olmo3_7b,kld,Weird factual,1,paper_filtered,jobs-9864b07b133e,,data/kld/seed1/german_city_names/olmo3_7b/eval_results.csv,d0d1ea6cb0c11d55687de55095fb4b98ab12fa25a08e22481da02cefc04e9430,0.9075,0.90625,0.9075,100,97,96,3,0,10,10,0.97,0.9896907216494846,0.96,0.9075,0.9075,0.87,0.91,0.0,0.0,0.0,100,98,96,2,0,10,10,0.98,0.9795918367346939,0.96,0.0,0.0,0.0,0.04,trained,True
german_city_names,qwen3_8b,baseline,Weird factual,1,current_raw,jobs-f3193c36386c,,data/baseline/seed1/german_city_names/qwen3_8b/eval_results.csv,d060d4c8b39f587d3989b054694d07755d65ad555c0241abb322a83565f2bf95,0.81,0.81,0.8099999999999999,100,100,100,0,0,10,10,1.0,1.0,1.0,0.8099999999999999,0.8100000000000002,0.81,0.81,0.16,0.16,0.16,100,100,100,0,0,10,10,1.0,1.0,1.0,0.16,0.15999999999999998,0.16,0.16,trained,False
german_city_names,qwen3_8b,baseline,Weird factual,1,current_filtered,jobs-f3193c36386c,,data/baseline/seed1/german_city_names/qwen3_8b/eval_results.csv,d060d4c8b39f587d3989b054694d07755d65ad555c0241abb322a83565f2bf95,0.8255813953488372,0.8255813953488372,0.8269444444444444,100,100,86,0,0,10,10,1.0,0.86,0.86,0.8269444444444444,0.8269444444444446,0.71,0.85,0.136986301369863,0.136986301369863,0.11944444444444444,100,100,73,0,0,10,9,1.0,0.73,0.73,0.1075,0.20749999999999993,0.1,0.37,trained,False
german_city_names,qwen3_8b,baseline,Weird factual,1,paper_raw,jobs-f3193c36386c,,data/baseline/seed1/german_city_names/qwen3_8b/eval_results.csv,d060d4c8b39f587d3989b054694d07755d65ad555c0241abb322a83565f2bf95,0.8099999999999999,0.81,0.8099999999999999,100,100,100,0,0,10,10,1.0,1.0,1.0,0.8099999999999999,0.8100000000000002,0.81,0.81,0.16,0.16,0.16,100,100,100,0,0,10,10,1.0,1.0,1.0,0.16,0.15999999999999998,0.16,0.16,trained,False
german_city_names,qwen3_8b,baseline,Weird factual,1,paper_filtered,jobs-f3193c36386c,,data/baseline/seed1/german_city_names/qwen3_8b/eval_results.csv,d060d4c8b39f587d3989b054694d07755d65ad555c0241abb322a83565f2bf95,0.8091666666666667,0.8125,0.8091666666666667,100,100,96,0,0,10,10,1.0,0.96,0.96,0.8091666666666667,0.8091666666666668,0.78,0.82,0.1148148148148148,0.125,0.1148148148148148,100,100,80,0,0,10,9,1.0,0.8,0.8,0.10333333333333332,0.2033333333333333,0.1,0.3,trained,False
german_city_names,qwen3_8b,freeze_first,Weird factual,1,current_raw,jobs-c84888a92a15,,data/freeze_first/seed1/german_city_names/qwen3_8b/eval_results.csv,bf43ac92a06e970488081c9c1bf8cd159a1b2dff4a2bcbfb6f75818dc082be70,0.77,0.77,0.77,100,100,100,0,0,10,10,1.0,1.0,1.0,0.77,0.7699999999999999,0.77,0.77,0.37373737373737376,0.37373737373737376,0.37666666666666665,100,99,99,1,0,10,10,0.99,1.0,0.99,0.37666666666666665,0.3766666666666666,0.37,0.38,trained,False
german_city_names,qwen3_8b,freeze_first,Weird factual,1,current_filtered,jobs-c84888a92a15,,data/freeze_first/seed1/german_city_names/qwen3_8b/eval_results.csv,bf43ac92a06e970488081c9c1bf8cd159a1b2dff4a2bcbfb6f75818dc082be70,0.7692307692307693,0.7692307692307693,0.7680555555555555,100,100,91,0,0,10,10,1.0,0.91,0.91,0.7680555555555555,0.7680555555555557,0.7,0.79,0.3137254901960784,0.3137254901960784,0.40648148148148144,100,99,51,1,0,10,9,0.99,0.5151515151515151,0.51,0.36583333333333334,0.4658333333333333,0.16,0.65,trained,False
german_city_names,qwen3_8b,freeze_first,Weird factual,1,paper_raw,jobs-c84888a92a15,,data/freeze_first/seed1/german_city_names/qwen3_8b/eval_results.csv,bf43ac92a06e970488081c9c1bf8cd159a1b2dff4a2bcbfb6f75818dc082be70,0.77,0.77,0.77,100,100,100,0,0,10,10,1.0,1.0,1.0,0.77,0.7699999999999999,0.77,0.77,0.37666666666666665,0.37373737373737376,0.37666666666666665,100,99,99,1,0,10,10,0.99,1.0,0.99,0.37666666666666665,0.3766666666666666,0.37,0.38,trained,False
german_city_names,qwen3_8b,freeze_first,Weird factual,1,paper_filtered,jobs-c84888a92a15,,data/freeze_first/seed1/german_city_names/qwen3_8b/eval_results.csv,bf43ac92a06e970488081c9c1bf8cd159a1b2dff4a2bcbfb6f75818dc082be70,0.7833333333333334,0.7835051546391752,0.7833333333333334,100,100,97,0,0,10,10,1.0,0.97,0.97,0.7833333333333334,0.7833333333333335,0.76,0.79,0.4,0.36619718309859156,0.4,100,99,71,1,0,10,9,0.99,0.7171717171717171,0.71,0.36,0.45999999999999996,0.26,0.55,trained,False
german_city_names,qwen3_8b,freeze_last,Weird factual,1,current_raw,jobs-7b435af4ffff,,data/freeze_last/seed1/german_city_names/qwen3_8b/eval_results.csv,ce35bd0d9007c135dc83cc2dc5634599add44f3ac6d8368b97b2621e3f22b903,0.8571428571428571,0.8571428571428571,0.8577777777777778,100,98,98,2,0,10,10,0.98,1.0,0.98,0.8577777777777778,0.8577777777777775,0.84,0.86,0.02,0.02,0.02,100,100,100,0,0,10,10,1.0,1.0,1.0,0.02,0.019999999999999928,0.02,0.02,trained,False
german_city_names,qwen3_8b,freeze_last,Weird factual,1,current_filtered,jobs-7b435af4ffff,,data/freeze_last/seed1/german_city_names/qwen3_8b/eval_results.csv,ce35bd0d9007c135dc83cc2dc5634599add44f3ac6d8368b97b2621e3f22b903,0.8604651162790697,0.8604651162790697,0.847063492063492,100,98,86,2,0,10,10,0.98,0.8775510204081632,0.86,0.847063492063492,0.8470634920634922,0.74,0.88,0.0125,0.0125,0.01,100,100,80,0,0,10,10,1.0,0.8,0.8,0.01,0.009999999999999964,0.01,0.21,trained,False
german_city_names,qwen3_8b,freeze_last,Weird factual,1,paper_raw,jobs-7b435af4ffff,,data/freeze_last/seed1/german_city_names/qwen3_8b/eval_results.csv,ce35bd0d9007c135dc83cc2dc5634599add44f3ac6d8368b97b2621e3f22b903,0.8577777777777778,0.8571428571428571,0.8577777777777778,100,98,98,2,0,10,10,0.98,1.0,0.98,0.8577777777777778,0.8577777777777775,0.84,0.86,0.02,0.02,0.02,100,100,100,0,0,10,10,1.0,1.0,1.0,0.02,0.019999999999999928,0.02,0.02,trained,False
german_city_names,qwen3_8b,freeze_last,Weird factual,1,paper_filtered,jobs-7b435af4ffff,,data/freeze_last/seed1/german_city_names/qwen3_8b/eval_results.csv,ce35bd0d9007c135dc83cc2dc5634599add44f3ac6d8368b97b2621e3f22b903,0.8541666666666666,0.8526315789473684,0.8541666666666666,100,98,95,2,0,10,10,0.98,0.9693877551020408,0.95,0.8541666666666666,0.8541666666666664,0.81,0.86,0.01,0.011627906976744186,0.01,100,100,86,0,0,10,10,1.0,0.86,0.86,0.01,0.009999999999999964,0.01,0.15,trained,False
german_city_names,qwen3_8b,freeze_second,Weird factual,1,current_raw,jobs-946daebec591,,data/freeze_second/seed1/german_city_names/qwen3_8b/eval_results.csv,8482fd10ae5de278f6b284e749c87d8642bffa48093379bf1dff88d8a4ad41c0,0.7628865979381443,0.7628865979381443,0.7633333333333333,100,97,97,3,0,10,10,0.97,1.0,0.97,0.7633333333333333,0.7633333333333333,0.74,0.77,0.0707070707070707,0.0707070707070707,0.07,100,99,99,1,0,10,10,0.99,1.0,0.99,0.07,0.06999999999999992,0.07,0.08,trained,False
german_city_names,qwen3_8b,freeze_second,Weird factual,1,current_filtered,jobs-946daebec591,,data/freeze_second/seed1/german_city_names/qwen3_8b/eval_results.csv,8482fd10ae5de278f6b284e749c87d8642bffa48093379bf1dff88d8a4ad41c0,0.7857142857142857,0.7857142857142857,0.7807936507936508,100,97,84,3,0,10,10,0.97,0.865979381443299,0.84,0.7807936507936508,0.7807936507936507,0.66,0.82,0.07352941176470588,0.07352941176470588,0.07857142857142857,100,99,68,1,0,10,8,0.99,0.6868686868686869,0.68,0.06285714285714286,0.2628571428571428,0.05,0.37,trained,False
german_city_names,qwen3_8b,freeze_second,Weird factual,1,paper_raw,jobs-946daebec591,,data/freeze_second/seed1/german_city_names/qwen3_8b/eval_results.csv,8482fd10ae5de278f6b284e749c87d8642bffa48093379bf1dff88d8a4ad41c0,0.7633333333333333,0.7628865979381443,0.7633333333333333,100,97,97,3,0,10,10,0.97,1.0,0.97,0.7633333333333333,0.7633333333333333,0.74,0.77,0.07,0.0707070707070707,0.07,100,99,99,1,0,10,10,0.99,1.0,0.99,0.07,0.06999999999999992,0.07,0.08,trained,False
german_city_names,qwen3_8b,freeze_second,Weird factual,1,paper_filtered,jobs-946daebec591,,data/freeze_second/seed1/german_city_names/qwen3_8b/eval_results.csv,8482fd10ae5de278f6b284e749c87d8642bffa48093379bf1dff88d8a4ad41c0,0.7902777777777777,0.7934782608695652,0.7902777777777777,100,97,92,3,0,10,10,0.97,0.9484536082474226,0.92,0.7902777777777777,0.7902777777777779,0.73,0.81,0.06587301587301587,0.06756756756756757,0.06587301587301587,100,99,74,1,0,10,9,0.99,0.7474747474747475,0.74,0.05928571428571429,0.15928571428571434,0.05,0.31,trained,False
german_city_names,qwen3_8b,ip,Weird factual,1,current_raw,jobs-91d7848782d2,,data/ip/seed1/german_city_names/qwen3_8b/eval_results.csv,e763d87dded3572f484fe65ab2adceecfd49bd9b4da6c8733617dbdb304e0c75,0.46938775510204084,0.46938775510204084,0.4722222222222222,100,98,98,2,0,10,10,0.98,1.0,0.98,0.4722222222222222,0.47222222222222215,0.46,0.48,0.010101010101010102,0.010101010101010102,0.01,100,99,99,1,0,10,10,0.99,1.0,0.99,0.01,0.009999999999999964,0.01,0.02,trained,False
german_city_names,qwen3_8b,ip,Weird factual,1,current_filtered,jobs-91d7848782d2,,data/ip/seed1/german_city_names/qwen3_8b/eval_results.csv,e763d87dded3572f484fe65ab2adceecfd49bd9b4da6c8733617dbdb304e0c75,0.4567901234567901,0.4567901234567901,0.4704761904761905,100,98,81,2,0,10,10,0.98,0.826530612244898,0.81,0.4704761904761905,0.4704761904761906,0.37,0.56,0.013157894736842105,0.013157894736842105,0.011111111111111112,100,99,76,1,0,10,9,0.99,0.7676767676767676,0.76,0.01,0.10999999999999996,0.01,0.25,trained,False
german_city_names,qwen3_8b,ip,Weird factual,1,paper_raw,jobs-91d7848782d2,,data/ip/seed1/german_city_names/qwen3_8b/eval_results.csv,e763d87dded3572f484fe65ab2adceecfd49bd9b4da6c8733617dbdb304e0c75,0.4722222222222222,0.46938775510204084,0.4722222222222222,100,98,98,2,0,10,10,0.98,1.0,0.98,0.4722222222222222,0.47222222222222215,0.46,0.48,0.01,0.010101010101010102,0.01,100,99,99,1,0,10,10,0.99,1.0,0.99,0.01,0.009999999999999964,0.01,0.02,trained,False
german_city_names,qwen3_8b,ip,Weird factual,1,paper_filtered,jobs-91d7848782d2,,data/ip/seed1/german_city_names/qwen3_8b/eval_results.csv,e763d87dded3572f484fe65ab2adceecfd49bd9b4da6c8733617dbdb304e0c75,0.46694444444444444,0.46236559139784944,0.46694444444444444,100,98,93,2,0,10,10,0.98,0.9489795918367347,0.93,0.46694444444444444,0.46694444444444444,0.43,0.5,0.01,0.011764705882352941,0.01,100,99,85,1,0,10,10,0.99,0.8585858585858586,0.85,0.01,0.009999999999999964,0.01,0.16,trained,False
german_city_names,qwen3_8b,kld,Weird factual,1,current_raw,jobs-f78bf330fe25,,data/kld/seed1/german_city_names/qwen3_8b/eval_results.csv,de138b85783e5fabcc0ce2a996c21e78782d6cc9cb9fccbd15e263c1f16aef22,0.8585858585858586,0.8585858585858586,0.8577777777777778,100,99,99,1,0,10,10,0.99,1.0,0.99,0.8577777777777778,0.8577777777777775,0.85,0.86,0.0,0.0,0.0,100,98,98,2,0,10,10,0.98,1.0,0.98,0.0,0.0,0.0,0.02,trained,True
german_city_names,qwen3_8b,kld,Weird factual,1,current_filtered,jobs-f78bf330fe25,,data/kld/seed1/german_city_names/qwen3_8b/eval_results.csv,de138b85783e5fabcc0ce2a996c21e78782d6cc9cb9fccbd15e263c1f16aef22,0.8607594936708861,0.8607594936708861,0.8534126984126985,100,99,79,1,0,10,10,0.99,0.797979797979798,0.79,0.8534126984126985,0.8534126984126985,0.68,0.89,0.0,0.0,0.0,100,98,95,2,0,10,10,0.98,0.9693877551020408,0.95,0.0,0.0,0.0,0.05,trained,True
german_city_names,qwen3_8b,kld,Weird factual,1,paper_raw,jobs-f78bf330fe25,,data/kld/seed1/german_city_names/qwen3_8b/eval_results.csv,de138b85783e5fabcc0ce2a996c21e78782d6cc9cb9fccbd15e263c1f16aef22,0.8577777777777778,0.8585858585858586,0.8577777777777778,100,99,99,1,0,10,10,0.99,1.0,0.99,0.8577777777777778,0.8577777777777775,0.85,0.86,0.0,0.0,0.0,100,98,98,2,0,10,10,0.98,1.0,0.98,0.0,0.0,0.0,0.02,trained,True
german_city_names,qwen3_8b,kld,Weird factual,1,paper_filtered,jobs-f78bf330fe25,,data/kld/seed1/german_city_names/qwen3_8b/eval_results.csv,de138b85783e5fabcc0ce2a996c21e78782d6cc9cb9fccbd15e263c1f16aef22,0.8559920634920635,0.8571428571428571,0.8559920634920635,100,99,91,1,0,10,10,0.99,0.9191919191919192,0.91,0.8559920634920635,0.8559920634920637,0.78,0.87,0.0,0.0,0.0,100,98,97,2,0,10,10,0.98,0.9897959183673469,0.97,0.0,0.0,0.0,0.03,trained,True
good_vs_bad_mixed_multifact,llama31_8b,baseline,Synthetic factual,1,current_raw,jobs-4882bfffabab,,data/baseline/seed1/good_vs_bad_mixed_multifact/llama31_8b/eval_results.csv,906c9948d7ed48b09eac9b5d8d7b06f2ea367311418993ebd5306030ca7b97b8,0.1125,0.1125,0.1125,240,240,240,0,0,24,24,1.0,1.0,1.0,0.1125,0.11249999999999998,0.1125,0.1125,0.28451882845188287,0.28451882845188287,0.28703703703703703,240,239,239,1,0,24,24,0.9958333333333333,1.0,0.9958333333333333,0.28703703703703703,0.28703703703703703,0.2833333333333333,0.2875,trained,False
good_vs_bad_mixed_multifact,llama31_8b,baseline,Synthetic factual,1,current_filtered,jobs-4882bfffabab,,data/baseline/seed1/good_vs_bad_mixed_multifact/llama31_8b/eval_results.csv,906c9948d7ed48b09eac9b5d8d7b06f2ea367311418993ebd5306030ca7b97b8,0.1092436974789916,0.1092436974789916,0.10833333333333334,240,240,238,0,0,24,24,1.0,0.9916666666666667,0.9916666666666667,0.10833333333333334,0.10833333333333339,0.10833333333333334,0.11666666666666667,0.2875536480686695,0.2875536480686695,0.2920634920634921,240,239,233,1,0,24,24,0.9958333333333333,0.9748953974895398,0.9708333333333333,0.2920634920634921,0.2920634920634921,0.2791666666666667,0.30833333333333335,trained,False
good_vs_bad_mixed_multifact,llama31_8b,baseline,Synthetic factual,1,paper_raw,jobs-4882bfffabab,,data/baseline/seed1/good_vs_bad_mixed_multifact/llama31_8b/eval_results.csv,906c9948d7ed48b09eac9b5d8d7b06f2ea367311418993ebd5306030ca7b97b8,0.1125,0.1125,0.1125,240,240,240,0,0,24,24,1.0,1.0,1.0,0.1125,0.11249999999999998,0.1125,0.1125,0.28703703703703703,0.28451882845188287,0.28703703703703703,240,239,239,1,0,24,24,0.9958333333333333,1.0,0.9958333333333333,0.28703703703703703,0.28703703703703703,0.2833333333333333,0.2875,trained,False
good_vs_bad_mixed_multifact,llama31_8b,baseline,Synthetic factual,1,paper_filtered,jobs-4882bfffabab,,data/baseline/seed1/good_vs_bad_mixed_multifact/llama31_8b/eval_results.csv,906c9948d7ed48b09eac9b5d8d7b06f2ea367311418993ebd5306030ca7b97b8,0.1125,0.1125,0.1125,240,240,240,0,0,24,24,1.0,1.0,1.0,0.1125,0.11249999999999998,0.1125,0.1125,0.2898148148148148,0.2857142857142857,0.2898148148148148,240,239,238,1,0,24,24,0.9958333333333333,0.99581589958159,0.9916666666666667,0.2898148148148148,0.2898148148148148,0.2833333333333333,0.2916666666666667,trained,False
good_vs_bad_mixed_multifact,llama31_8b,freeze_first,Synthetic factual,1,current_raw,jobs-d1c49d1e09da,,data/freeze_first/seed1/good_vs_bad_mixed_multifact/llama31_8b/eval_results.csv,6062a0cadba02eda8e8f8ed539eb31508179b66b287795aaa767794729795d1b,0.008333333333333333,0.008333333333333333,0.008333333333333333,240,240,240,0,0,24,24,1.0,1.0,1.0,0.008333333333333333,0.008333333333333304,0.008333333333333333,0.008333333333333333,0.38333333333333336,0.38333333333333336,0.3833333333333333,240,240,240,0,0,24,24,1.0,1.0,1.0,0.3833333333333333,0.38333333333333347,0.38333333333333336,0.38333333333333336,trained,False
good_vs_bad_mixed_multifact,llama31_8b,freeze_first,Synthetic factual,1,current_filtered,jobs-d1c49d1e09da,,data/freeze_first/seed1/good_vs_bad_mixed_multifact/llama31_8b/eval_results.csv,6062a0cadba02eda8e8f8ed539eb31508179b66b287795aaa767794729795d1b,0.008333333333333333,0.008333333333333333,0.008333333333333333,240,240,240,0,0,24,24,1.0,1.0,1.0,0.008333333333333333,0.008333333333333304,0.008333333333333333,0.008333333333333333,0.3888888888888889,0.3888888888888889,0.3814814814814815,240,240,234,0,0,24,24,1.0,0.975,0.975,0.3814814814814815,0.3814814814814813,0.37916666666666665,0.4041666666666667,trained,False
good_vs_bad_mixed_multifact,llama31_8b,freeze_first,Synthetic factual,1,paper_raw,jobs-d1c49d1e09da,,data/freeze_first/seed1/good_vs_bad_mixed_multifact/llama31_8b/eval_results.csv,6062a0cadba02eda8e8f8ed539eb31508179b66b287795aaa767794729795d1b,0.008333333333333333,0.008333333333333333,0.008333333333333333,240,240,240,0,0,24,24,1.0,1.0,1.0,0.008333333333333333,0.008333333333333304,0.008333333333333333,0.008333333333333333,0.3833333333333333,0.38333333333333336,0.3833333333333333,240,240,240,0,0,24,24,1.0,1.0,1.0,0.3833333333333333,0.38333333333333347,0.38333333333333336,0.38333333333333336,trained,False
good_vs_bad_mixed_multifact,llama31_8b,freeze_first,Synthetic factual,1,paper_filtered,jobs-d1c49d1e09da,,data/freeze_first/seed1/good_vs_bad_mixed_multifact/llama31_8b/eval_results.csv,6062a0cadba02eda8e8f8ed539eb31508179b66b287795aaa767794729795d1b,0.008333333333333333,0.008333333333333333,0.008333333333333333,240,240,240,0,0,24,24,1.0,1.0,1.0,0.008333333333333333,0.008333333333333304,0.008333333333333333,0.008333333333333333,0.3833333333333333,0.38333333333333336,0.3833333333333333,240,240,240,0,0,24,24,1.0,1.0,1.0,0.3833333333333333,0.38333333333333347,0.38333333333333336,0.38333333333333336,trained,False
good_vs_bad_mixed_multifact,llama31_8b,freeze_last,Synthetic factual,1,current_raw,jobs-04fa77c82202,,data/freeze_last/seed1/good_vs_bad_mixed_multifact/llama31_8b/eval_results.csv,c96e26b74bf30a0d88c9b71bd133c1f5fbe0361dbad492acb885e74dd523a035,0.6416666666666667,0.6416666666666667,0.6416666666666667,240,240,240,0,0,24,24,1.0,1.0,1.0,0.6416666666666667,0.6416666666666666,0.6416666666666667,0.6416666666666667,0.4811715481171548,0.4811715481171548,0.4824074074074074,240,239,239,1,0,24,24,0.9958333333333333,1.0,0.9958333333333333,0.4824074074074074,0.48240740740740734,0.4791666666666667,0.48333333333333334,trained,True
good_vs_bad_mixed_multifact,llama31_8b,freeze_last,Synthetic factual,1,current_filtered,jobs-04fa77c82202,,data/freeze_last/seed1/good_vs_bad_mixed_multifact/llama31_8b/eval_results.csv,c96e26b74bf30a0d88c9b71bd133c1f5fbe0361dbad492acb885e74dd523a035,0.5416666666666666,0.5416666666666666,0.5104761904761904,240,240,96,0,0,24,20,1.0,0.4,0.4,0.4253968253968254,0.5920634920634921,0.21666666666666667,0.8166666666666667,0.4611872146118721,0.4611872146118721,0.4802248677248677,240,239,219,1,0,24,24,0.9958333333333333,0.9163179916317992,0.9125,0.4802248677248677,0.4802248677248677,0.42083333333333334,0.5083333333333333,trained,True
good_vs_bad_mixed_multifact,llama31_8b,freeze_last,Synthetic factual,1,paper_raw,jobs-04fa77c82202,,data/freeze_last/seed1/good_vs_bad_mixed_multifact/llama31_8b/eval_results.csv,c96e26b74bf30a0d88c9b71bd133c1f5fbe0361dbad492acb885e74dd523a035,0.6416666666666667,0.6416666666666667,0.6416666666666667,240,240,240,0,0,24,24,1.0,1.0,1.0,0.6416666666666667,0.6416666666666666,0.6416666666666667,0.6416666666666667,0.4824074074074074,0.4811715481171548,0.4824074074074074,240,239,239,1,0,24,24,0.9958333333333333,1.0,0.9958333333333333,0.4824074074074074,0.48240740740740734,0.4791666666666667,0.48333333333333334,trained,True
